Name,Address,Location,MinPrice,MaxPrice,Currency,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,imgURL
Julien Binz,"7 rue des Cigognes, Ammerschwihr, 68770, France",Ammerschwihr,72,105,EUR,Modern Cuisine,7.2828891,48.125491,33389229823,https://guide.michelin.com/en/grand-est/ammerschwihr/restaurant/julien-binz,https://www.restaurantjulienbinz.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7540ce9f3bf24f09bed1a1d8f52de251?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/671558142a164d0788905c3356f311a3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8ad0ed19e3a2404b998a4a5cc7bd2b90?width=1000']"
Le Royal,"Hameau de Bellevue, 9 rue de la R챕publique, Champillon, 51160, France",Champillon,140,280,EUR,Modern Cuisine,3.9767776,49.0912374,33326528711,https://guide.michelin.com/en/grand-est/champillon/restaurant/le-royal,https://www.royalchampagne.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/90733d39b74f4855817eaff683bc6295?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f3834102c5d94344bfa889d01492c7c0?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9616cf9935844b62bafeb8674696be3f?width=1000']"
Agap챕,"51 rue Jouffroy-D'Abbans, Paris, 75017, France",Paris,54,195,EUR,Modern Cuisine,2.3070328,48.885054,33142272018,https://guide.michelin.com/en/ile-de-france/paris/restaurant/agape,https://www.agape-paris.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e7ee923d4ab4460d8388c461c8f922ab?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8a00b68f3b1d422ca98fc3a7d49e5c53?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3f47fc711bc849068bfff2338ae798bb?width=1000']"
L'횋mulsion,"57 route de Lyon, lieu-dit La Grive, Saint-Alban-de-Roche, 38080, France",Saint-Alban-de-Roche,65,90,EUR,Modern Cuisine,5.2312885,45.598532,33474281912,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-alban-de-roche/restaurant/l-emulsion327218,https://www.lemulsion-restaurant.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4d603b37a89e47a0b6d60b0f70623501?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/29e39931920546d8af4aaaa8d4163a05?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/70f0c15080aa4bd68fd38c26aa56cabf?width=1000']"
Le Saint-James,"3 place Camille-Hosteins, Bouliac, 33270, France",Bouliac,59,170,EUR,Modern Cuisine,-0.5038692,44.8142793,33557970600,https://guide.michelin.com/en/nouvelle-aquitaine/bouliac/restaurant/le-saint-james,https://www.saintjames-bouliac.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d0fabf0a55114366b76a74c489ebb595?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6f14bfd225a74e108641a72f05f9013d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b2aa59d5639540c9a8db5bf66f7c8ca8?width=1000']"
Miraflores,"112 boulevard des Belges, Lyon, 69006, France",Lyon,150,150,EUR,Peruvian,4.8588247,45.7682684,33478244971,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/miraflores-1190862,https://www.restaurant-miraflores.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/af6f7c04e3124761b396dbd14b550e5f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8801f28629274cee91b99ca9072b9a89?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f1d7322afb504bac98b86e63ce35735a?width=1000']"
Skab,"7 rue de la R챕publique, N챤mes, 30000, France",N챤mes,50,148,EUR,Modern Cuisine,4.35921,43.833187,33466219430,https://guide.michelin.com/en/occitanie/nimes/restaurant/skab,https://www.restaurant-skab.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ebc936903add45daa435cf5519a9cd69?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c202d5ee6e1e4bac8f87cc949a8308c3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/024b194629614b618b26bdce5da6d6e0?width=1000']"
Ithurria,"Place du Fronton, Ainhoa, 64250, France",Ainhoa,49,94,EUR,"Modern Cuisine, Classic Cuisine",-1.49912,43.30768,33559299211,https://guide.michelin.com/en/nouvelle-aquitaine/ainhoa/restaurant/ithurria,https://www.ithurria.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e53fb4a023cf47578c56b17d138e296b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ddfdf339d589414fb45985e9cc20bf5c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/96295e38db3149f49be8c3eb5cd880a4?width=1000']"
Auberge St-Laurent,"1 rue de la Fontaine, Sierentz, 68510, France",Sierentz,35,95,EUR,"Modern Cuisine, Traditional Cuisine",7.4539991,47.6540637,33389815281,https://guide.michelin.com/en/grand-est/sierentz/restaurant/auberge-st-laurent,https://www.auberge-saintlaurent.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/85486410f88543ecb2615f7ceb1f26da?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7eb36d07b11c4ab19dd3a8adee021599?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/933625b632484cc68b3cdc3944be02ca?width=1000']"
L'Archeste,"79 rue de la Tour, Paris, 75016, France",Paris,60,190,EUR,Creative,2.2782878,48.8617373,33140716968,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-archeste,https://www.archeste.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0c22a365880349e097ddf9869f8fc475?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/de104f93d5e74cb8ac5790e5b53878c7?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/062e138403c642fa81a372bad50e3a67?width=1000']"
Signature,"180 rue du Rouet, Marseille, 13008, France",Marseille,32,110,EUR,Modern Cuisine,5.3944545,43.2764287,33465855348,https://guide.michelin.com/en/provence-alpes-cote-dazur/marseille/restaurant/signature1186475,https://www.signaturemarseille.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bfec3c07026a464f807384372f48da21?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e3f536eaa6f74594a62dbe14008e882b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ad630380f8a04a449bab1fce1f0322c0?width=1000']"
"114, Faubourg","Le Bristol, 114 rue du Faubourg-Saint-Honor챕, Paris, 75008, France",Paris,130,150,EUR,Modern Cuisine,2.3142125,48.8717748,33153434444,https://guide.michelin.com/en/ile-de-france/paris/restaurant/114-faubourg,https://www.lebristolparis.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e4d6485bb0334c5b97348e5cb0f4d31d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/be011d76c817437c88a3e477a1fb4dfd?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5d6f7520cdb24f9fb6b052108a53d979?width=1000']"
Auberge de l'Abbaye,"Place des Anciens-Combattants, Ambronay, 01500, France",Ambronay,70,105,EUR,Modern Cuisine,5.3606423,46.0073829,33474464254,https://guide.michelin.com/en/auvergne-rhone-alpes/ambronay/restaurant/auberge-de-l-abbaye65232,https://www.aubergedelabbaye-ambronay.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2b76d8abe4c84d42ab86e87804c98c48?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6bda161c85e24131afbb16d9342e9df5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4543f536627d485abfa458948b934ad7?width=1000']"
Le Vivier,"800 cours Fernande-Peyre, L'Isle-sur-la-Sorgue, 84800, France",L'Isle-sur-la-Sorgue,36,120,EUR,Modern Cuisine,5.0633622,43.9257707,33490385280,https://guide.michelin.com/en/provence-alpes-cote-dazur/l-isle-sur-la-sorgue/restaurant/le-vivier3857,https://www.levivier-restaurant.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8f6f2b18e94440d4bfef3918bc9fc20c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/53c780ee610e4e7489bc6c27fb697263?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7e8225ed43404d16b2e37985b397a64d?width=1000']"
La Table de Nans,"126 corniche du Liouquet, La Ciotat, 13600, France",La Ciotat,85,120,EUR,Mediterranean Cuisine,5.6666678,43.1828371,33442831106,https://guide.michelin.com/en/provence-alpes-cote-dazur/la-ciotat/restaurant/la-table-de-nans,https://www.latabledenans.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0c8d333760544a84b058c4c13a28ff22?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/05d71111ef31492c91735755775b76ef?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5eac2a233a2549f9b0b6cbf83d295b46?width=1000']"
L'Oiseau Blanc,"19 avenue Kl챕ber, Paris, 75116, France",Paris,95,225,EUR,Modern Cuisine,2.29328,48.87099,33158126730,https://guide.michelin.com/en/ile-de-france/paris/restaurant/l-oiseau-blanc,https://www.peninsula.com/fr/paris/hotel-fine-dining/french-rooftop-loiseau-blanc,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9ab2bc14007c4eb6a6d7a309cba36926?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/70a72febab6144208f5b411b0794ed2e?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/96bac6e7a76b4535904152a4323539ca?width=1000']"
Le Hittau,"1 rue du Nouaou, Saint-Vincent-de-Tyrosse, 40230, France",Saint-Vincent-de-Tyrosse,36,92,EUR,Modern Cuisine,-1.2963393,43.6616803,33558771185,https://guide.michelin.com/en/nouvelle-aquitaine/saint-vincent-de-tyrosse/restaurant/le-hittau,http://www.lehittau.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3e2a92612e154ad1bba811df12e64a23?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7484c81ca4124709aa9ef5a10868bb44?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3819408cfc124e3c9eddcccddd25e50a?width=1000']"
La Tour des Vents,"Lieu-dit Moulin-de-Malfourat, Monbazillac, 24240, France",Monbazillac,54,97,EUR,Modern Cuisine,0.4609734,44.7969051,33553583010,https://guide.michelin.com/en/nouvelle-aquitaine/monbazillac/restaurant/la-tour-des-vents,https://www.tourdesvents.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/72c734d3103d4d7891d773e7f65f9ab4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1016ce10985f454db4b8960a2eed0df3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/db292148e00d42bc94668c19055e4a6f?width=1000']"
Le Prieur챕,"11 rue de la Mairie, Ambierle, 42820, France",Ambierle,49,99,EUR,Modern Cuisine,3.8962151,46.1040493,33477656324,https://guide.michelin.com/en/auvergne-rhone-alpes/ambierle/restaurant/le-prieure189,https://www.leprieureambierle.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ad31f00a5e37443482fff672db6e01c7?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c1e87165f71a4dfabed38a4dac22a51a?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9838ade6b79b44b88a80517c764e9403?width=1000']"
La Table d'H척tes - Le Quatri챔me Mur,"2 place de la Com챕die, Bordeaux, 33000, France",Bordeaux,170,170,EUR,Creative,-0.57423,44.84258,33556024970,https://guide.michelin.com/en/nouvelle-aquitaine/bordeaux/restaurant/la-table-d-hotes-le-quatrieme-mur,https://www.quatrieme-mur.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a4d8886fa209445486a953060afa2e1b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ec50de73bba9473a92b23806e360b952?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/98fbfd6da8424bb2a837a0840b8512f3?width=1000']"
La Table d'Olivier,"3 rue Saint-Ambroise, Brive-la-Gaillarde, 19100, France",Brive-la-Gaillarde,51,93,EUR,Modern Cuisine,1.5308409,45.158952,33555189595,https://guide.michelin.com/en/nouvelle-aquitaine/brive-la-gaillarde/restaurant/la-table-d-olivier,,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/378eeaca19dc4e0c8307e39fc75292d1?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/73b008fcdb7249d9b1bd9453bff2828b?width=1000']"
Pantagruel,"24 rue du Sentier, Paris, 75002, France",Paris,45,85,EUR,Modern Cuisine,2.3464362,48.8700016,33173747728,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pantagruel,https://www.restaurant-pantagruel.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/241a21e198144780910d08cc6eafdd2c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cd83d478e5c84b3c8340ed1a1c24f642?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cef69527963745c7a8685dd6ceb4998b?width=1000']"
Ed.Em,"4 impasse Chenevottes, Chassagne-Montrachet, 21190, France",Chassagne-Montrachet,40,90,EUR,Modern Cuisine,4.7307466,46.9384965,33380219494,https://guide.michelin.com/en/bourgogne-franche-comte/chassagne-montrachet/restaurant/ed-em,https://www.restaurant-edem.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c1227fe21b3144fc91590132267075d3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8f9f7aa24a2841df9cd9d5988e10c6a0?width=1000']"
Ochre,"56 rue du Gu챕, Rueil-Malmaison, 92500, France",Rueil-Malmaison,55,115,EUR,Modern Cuisine,2.1830535,48.8778387,33981208169,https://guide.michelin.com/en/ile-de-france/rueil-malmaison/restaurant/ochre,https://www.ochre.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cb65d1a2c74e4b168e71dc285ad59121?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ac6b20eb4d104408b17cf9c33e99de61?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/45d3f61fe5e247d38c176b983e6bf26b?width=1000']"
La Table de Patrick Raingeard,"1312 avenue Raymond-Poincar챕, 횊ze-Bord-de-Mer, 06360, France",횊ze-Bord-de-Mer,130,190,EUR,Creative,7.3729219,43.7185999,33493762929,https://guide.michelin.com/en/provence-alpes-cote-dazur/ze-bord-de-mer/restaurant/la-table-de-patrick-raingeard,https://www.capestel.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2bba83cc1cdc480e94bd17176c5ee68b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a04918fd158546dc9d72e87655ff04d6?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/171fab68570d47f28b7add7410e1322e?width=1000']"
La Table de Xavier Mathieu,"Route de Murs, Joucas, 84220, France",Joucas,130,230,EUR,Creative,5.255869,43.9291394,33490057883,https://guide.michelin.com/en/provence-alpes-cote-dazur/joucas/restaurant/la-table-de-xavier-mathieu,https://www.lephebus.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/091edb2662624a45b76e298d6b846edb?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/60635a12ab1c4bffa710237a01ed7d20?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4e6bac0ded964e309b5e23b8758b132a?width=1000']"
Les Climats,"41 rue de Lille, Paris, 75007, France",Paris,49,140,EUR,Modern Cuisine,2.3284882,48.8588491,33158621008,https://guide.michelin.com/en/ile-de-france/paris/restaurant/les-climats,https://www.lesclimats.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ea229fb63e3e4e268e4b99ccdd4561d9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/36502b8195c7448da3fe23b95056708f?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c8b10e31693d4cc081a6c8b973759430?width=1000']"
Auberge de la Charme,"12 rue de la Charme, Prenois, 21370, France",Prenois,50,96,EUR,Creative,4.8989819,47.3758124,33380353284,https://guide.michelin.com/en/bourgogne-franche-comte/prenois/restaurant/auberge-de-la-charme,https://www.aubergedelacharme.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b09bc6a04e934205b7506d8d6ca72aa9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f5397c5405de4f67ac9cdad8589cb9fa?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7fbdcb83b923486a8961aecefe9d1fb8?width=1000']"
JAN,"12 rue Lascaris, Nice, 06300, France",Nice,91,145,EUR,Creative,7.2848004,43.6998945,33497193223,https://guide.michelin.com/en/provence-alpes-cote-dazur/nice/restaurant/jan,https://janonline.com/restaurantjan/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dbf84675b7014f10aabd6bec138d8ab8?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/07da483701ac4320954af8179712c0e9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ae9359432de64c648e175e27809eebed?width=1000']"
Les Oliviers,"H척tel 횓le Rousse, 25 boulevard Louis-Lumi챔re, Bandol, 83150, France",Bandol,80,149,EUR,Modern Cuisine,5.75118,43.1331,33494293312,https://guide.michelin.com/en/provence-alpes-cote-dazur/bandol/restaurant/les-oliviers122360,http://www.ile-rousse.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/17553d40ae0b44e497ced3c2a818e302?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/20e16ff1f5414fc7b7f54bca5707dc89?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d0f78545e55a404eaeb428c78c69e1e7?width=1000']"
Le Village,"3 Grande-Rue, Marly-le-Roi, 78160, France",Marly-le-Roi,64,255,EUR,Modern Cuisine,2.0941041,48.8672449,33139162814,https://guide.michelin.com/en/ile-de-france/marly-le-roi/restaurant/le-village,https://www.restaurant-levillage.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8819413069784d2b8bc505204f18191c?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/79ab593963104337bab43f1ecf308a20?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dac4249653ac467181655ef98fdd0745?width=1000']"
Le Pavillon - H척tel Westminster,"Avenue du Verger, Le Touquet-Paris-Plage, 62520, France",Le Touquet-Paris-Plage,100,130,EUR,Creative,1.5905459,50.522305,33321054848,https://guide.michelin.com/en/hauts-de-france/le-touquet-paris-plage/restaurant/le-pavillon9000,https://www.hotelsbarriere.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0a2436ebb98d4dd9bae0d3bb57f15bf5?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cd6cd18c3d8441e693dfcf460cb9fda3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6fc22308c5e94e58a6f1a5a46f0ae1e1?width=1000']"
Alan Geaam,"19 rue Lauriston, Paris, 75016, France",Paris,58,128,EUR,Creative,2.2923267,48.8714855,33145017297,https://guide.michelin.com/en/ile-de-france/paris/restaurant/alan-geaam,https://www.alangeaam.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/90dc9d96762142088789ab3db4fc8535?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cea2515cf8444075b6ea7671d8c5c700?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fb94c1e59a7b437bb4e6f2b6b7523848?width=1000']"
Nicolas Carro - H척tel de Carantec,"20 rue du Kelenn, Carantec, 29660, France",Carantec,33,120,EUR,Modern Cuisine,-3.9127356,48.6706639,33298670047,https://guide.michelin.com/en/bretagne/carantec/restaurant/nicolas-carro,https://www.hotel-carantec.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8441e9329e4341898a91f07e6a974afa?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cb389fed77cd49b2b3b60f62e3eeaf12?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a0001a56db1f4019ae50e264d447e6b7?width=1000']"
Divellec,"18 rue Fabert, Paris, 75007, France",Paris,170,170,EUR,Seafood,2.3114674,48.8610318,33145519196,https://guide.michelin.com/en/ile-de-france/paris/restaurant/divellec,https://www.divellec-paris.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d1eb29e602ca4f29ad382cca0f7ca4f8?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b1655fab6d6249d3b05003fda3786b86?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9ed93768300d4cfc9400bb93bf2fca8b?width=1000']"
Maison Decoret,"15 rue du Parc, Vichy, 03200, France",Vichy,48,140,EUR,Creative,3.4192286,46.1246273,33470976506,https://guide.michelin.com/en/auvergne-rhone-alpes/vichy/restaurant/maison-decoret,https://www.maisondecoret.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/97f4b3f5224f4aaaa8a710d38da77ab3?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d054926bf6db45d69ef4898636770642?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/601b2d9792314f74ba99befeb28d3b7a?width=1000']"
Ch창teau du Mont Joly,"6 rue du Mont-Joly, Sampans, 39100, France",Sampans,49,115,EUR,Modern Cuisine,5.45684,47.12314,33384824343,https://guide.michelin.com/en/bourgogne-franche-comte/sampans/restaurant/chateau-du-mont-joly,https://www.chateaumontjoly.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/70d0515f16af4ef78d53a81ae43db4fe?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4175574b87a4442fb5ceab8f32562000?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/acb4c71f528440cd9081cade7c6cadcc?width=1000']"
1741,"22 quai des Bateliers, Strasbourg, 67000, France",Strasbourg,45,155,EUR,"Modern Cuisine, Creative",7.7535855,48.5805804,33388355050,https://guide.michelin.com/en/grand-est/strasbourg/restaurant/1741,https://www.1741.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8b0fb5bdd02d482ab4f11d598967d2ae?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/343d38551cb04e928802815cbee016df?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4345e3c6a14f49c3a0bc08ac656304fd?width=1000']"
Au D챕jeuner de Sousceyrac,"2 all챕e Gaston-Monnerville, Sousceyrac-en-Quercy, 46190, France",Sousceyrac-en-Quercy,30,100,EUR,Classic Cuisine,2.0358766,44.8726659,33565330056,https://guide.michelin.com/en/occitanie/sousceyrac-en-quercy/restaurant/au-dejeuner-de-sousceyrac,https://www.au-dejeuner-de-sousceyrac.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/d72fdad3929e4ab79df534db65c89d5d?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0be9b74e47ee49cca4083597b678b92b?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/531ecb80c3a9427a9630896369878c55?width=1000']"
La Table Breizh Caf챕,"7 quai Thomas, Cancale, 35260, France",Cancale,55,95,EUR,Modern Cuisine,-1.8517181,48.6708737,33299895646,https://guide.michelin.com/en/bretagne/cancale/restaurant/la-table-breizh-cafe,https://www.breizhcafe.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a18d4d97e00144a4bf5cb98653649816?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/01a2b6effd064865bc84c07c85ad1c84?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/61938ec445ed4481a25f28dffe77ca77?width=1000']"
Toya,"Avenue Jean-Monnet, Faulquemont, 57380, France",Faulquemont,52,120,EUR,Creative,6.6275829,49.0561886,33387893422,https://guide.michelin.com/en/grand-est/faulquemont/restaurant/toya,http://www.toya-restaurant.fr/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5efabdc3a8824825aea726d37dd3fcdc?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0dfa590759f14fcfae278ea1b9fdee11?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c384edc72828437f8bd0310ea97b8c89?width=1000']"
Fontevraud Le Restaurant,"38 rue Saint-Jean-de-l'Habit, Fontevraud-l'Abbaye, 49590, France",Fontevraud-l'Abbaye,75,75,EUR,Creative,0.0522555,47.1799509,33246461010,https://guide.michelin.com/en/pays-de-la-loire/fontevraud-l-abbaye/restaurant/fontevraud-le-restaurant,http://www.fontevraud.fr,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ff86fc6ba18f42b2916a7831d06815c4?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3d1d7cbdcc2446e3938fd98264f87802?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b21dd40a49c74fb1b9687772183e1475?width=1000']"
Loiseau des Ducs,"3 rue Vauban, Dijon, 21000, France",Dijon,55,128,EUR,Modern Cuisine,5.0412635,47.3209005,33380302809,https://guide.michelin.com/en/bourgogne-franche-comte/dijon/restaurant/loiseau-des-ducs,https://www.bernard-loiseau.com/,1 MICHELIN Star,"['https://axwwgrkdco.cloudimg.io/v7/__gmpics__/373c1eb5953243dca7f940ff75e68914?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8bfd4b62a6924dbfb4286e1e283bdfd9?width=1000', 'https://axwwgrkdco.cloudimg.io/v7/__gmpics__/00f8888e3e214dfcbacb75a564a78cab?width=1000']"
